
18 63 0.993748
18 64 0.913527
18 65 0.835611
18 66 0.760285
18 67 0.687811
18 68 0.618409
18 69 0.552239
18 70 0.489379
18 71 0.429814
18 72 0.373425
18 73 0.319998
18 74 0.269243
18 75 0.220812
18 76 0.174328
18 77 0.129398
18 78 0.085626
18 79 0.042622

19 1 0.042984
19 2 0.086383
19 3 0.130621
19 4 0.176136
19 5 0.223383
19 6 0.272827
19 7 0.324930
19 8 0.380125
19 9 0.438785
19 10 0.501184
19 11 0.567471
19 12 0.637655
19 13 0.711619
19 14 0.789148
19 15 0.869959
19 16 0.953737
19 17 1.040153
19 18 1.128872
19 19 1.219552
19 20 1.311837
19 21 1.405342
19 22 1.499635
19 23 1.594217
19 24 1.688509
19 25 1.781838
19 26 1.873434
19 27 1.962439
19 28 2.047936
19 29 2.128994
19 30 2.204727
19 31 2.274355
19 32 2.337252
19 33 2.392976
19 34 2.441259
19 35 2.481983
19 36 2.515140
19 37 2.540790
19 38 2.559021
19 39 2.569920
19 40 2.573546
19 41 2.569920
19 42 2.559021
19 43 2.540790
19 44 2.515140
19 45 2.481983
19 46 2.441259
19 47 2.392976
19 48 2.337252
19 49 2.274355
19 50 2.204727
19 51 2.128994
19 52 2.047936
19 53 1.962439
19 54 1.873434
19 55 1.781838
19 56 1.688509
19 57 1.594217
19 58 1.499635
19 59 1.405342
19 60 1.311837
19 61 1.219552
19 62 1.128872
19 63 1.040153
19 64 0.953737
19 65 0.869959
19 66 0.789148
19 67 0.711619
19 68 0.637655
19 69 0.567471
19 70 0.501184
19 71 0.438785
19 72 0.380125
19 73 0.324930
19 74 0.272827
19 75 0.223383
19 76 0.176136
19 77 0.130621
19 78 0.086383
19 79 0.042984

20 1 0.042930
20 2 0.086300
20 3 0.130567
20 4 0.176213
20 5 0.223758
20 6 0.273753
20 7 0.326769
20 8 0.383360
20 9 0.444016
20 10 0.509102
20 11 0.578806
20 12 0.653121
20 13 0.731863
20 14 0.814727
20 15 0.901339
20 16 0.991310
20 17 1.084257
20 18 1.179817
20 19 1.277643
20 20 1.377384
20 21 1.478666
20 22 1.581065
20 23 1.684077
20 24 1.787097
20 25 1.889388
20 26 1.990075
20 27 2.088149
20 28 2.182493
20 29 2.271953
20 30 2.355420
20 31 2.431932
20 32 2.500751
20 33 2.561401
20 34 2.613650
20 35 2.657467
20 36 2.692952
20 37 2.720278
20 38 2.739630
20 39 2.751170
20 40 2.755004
20 41 2.751170
20 42 2.739630
20 43 2.720278
20 44 2.692952
20 45 2.657467
20 46 2.613650
20 47 2.561401
20 48 2.500751
20 49 2.431932
20 50 2.355420
20 51 2.271953
20 52 2.182493
20 53 2.088149
